Zipcode,lat,lon
05476,44.993647499999994,-72.627328
05495,44.437947333333334,-73.114929
05602,44.217175,-72.584389
05679,44.13826,-72.59873
05733,43.81899,-73.19362
05734,43.96201,-73.30875999999998
05738,43.48897,-72.88235999999998
05760,43.803619,-73.305061
05766,43.94857,-72.982964
05770,43.86022,-73.30946999999998
05774,43.437778,-73.23133100000003
05859,44.971351999999996,-72.4778815
05860,44.806,-72.168419
06001,41.80343175,-72.8644815
06002,41.82412266666666,-72.73691466666666
06010,41.6707634,-72.9283763
06013,41.74828233333333,-72.95774033333335
06016,41.93920900000001,-72.56099499999998
06018,42.019948,-73.3369415
06019,41.87317,-72.89834
06021,41.984131,-73.098972
06024,42.01117,-73.27484
06026,41.93797906710169,-72.73182201175011
06027,41.990481,-72.89696599999999
06029,41.91714425,-72.4285345
06031,41.96345,-73.33443
06032,41.71886996155154,-72.78947135349462
06033,41.71423038435757,-72.5968709245797
06035,41.94492225183063,-72.79219502541447
06037,41.62593507269067,-72.75152361121535
06039,41.9407215,-73.43726175
06040,41.76820660353249,-72.53471370067399
06042,41.80360407956475,-72.53565997542398
06043,41.76946475,-72.45358300000001
06051,41.66727437989461,-72.77187057399243
06052,41.66506679561611,-72.80342325843094
06053,41.681243442437705,-72.80671014792145
06057,41.843274,-73.011015
06058,41.97670425,-73.19471625
06062,41.67085613559006,-72.84544727060027
06063,41.960892,-72.91740899999998
06066,41.83585736710846,-72.47830734807563
06067,41.658910569815525,-72.66755912499954
06068,41.969719,-73.435625
06069,41.858041,-73.459563
06070,41.863587,-72.82159949999999
06071,41.982051,-72.4330085
06073,41.67562800000001,-72.53899185714285
06074,41.804104100120284,-72.59269568790185
06076,41.98278405263158,-72.21469221052632
06078,41.994747000000004,-72.658131
06082,41.98532818822757,-72.58492328751352
06084,41.87219112485868,-72.37102363229066
06085,41.75654,-72.88218
06088,41.926658939051805,-72.6092296242549
06093,42.020859,-72.70591700000001
06095,41.84206390256258,-72.66248542490774
06096,41.91041928571428,-72.63604585714286
06098,41.92868,-73.08995716666668
06103,41.76880967465555,-72.67433216831715
06105,41.766323163636365,-72.68810756363636
06106,41.75495730597541,-72.69427699663991
06107,41.738158908927595,-72.74314793234207
06108,41.766238201527635,-72.6428123427647
06109,41.707594761266265,-72.65122645225655
06110,41.74053245146033,-72.73671855145024
06111,41.68861991449976,-72.74593244384899
06112,41.791028600000004,-72.6994324
06114,41.739877850347256,-72.6623510888773
06117,41.787376,-72.76634200000002
06118,41.75518818992667,-72.62978403297896
06120,41.787304217903404,-72.66078525209332
06226,41.7234175,-72.22170999999999
06232,41.738539,-72.368459
06234,41.775189999999995,-71.93991919999999
06235,41.778276,-72.13416333333333
06237,41.69537733333333,-72.30610033333333
06239,41.802182,-71.87379850000002
06241,41.85283775,-71.885524
06247,41.7740145,-72.07952499999999
06248,41.67018033333333,-72.389709
06249,41.643591,-72.20295666666665
06250,41.74482,-72.196
06254,41.608920222222224,-72.15060111111111
06255,42.010382715999995,-71.85634944400002
06256,41.74045433333334,-72.176325
06259,41.875096400000004,-71.9572492
06260,41.9130215,-71.86725775
06266,41.664158105651545,-72.16031670535966
06268,41.803826613486024,-72.27460318403499
06277,41.974182,-71.86452
06278,41.92086166666667,-72.198582
06279,41.905769625000005,-72.26365725000001
06280,41.679623,-72.168364
06281,41.97230533333333,-72.00264416666666
06320,41.36181610888889,-72.10295430722222
06330,41.663528,-72.086906
06331,41.67603933333333,-71.97266733333333
06333,41.3500700329697,-72.22820511442171
06334,41.562634,-72.1744325
06335,41.4362555,-72.079218
06339,41.469051,-71.952919
06340,41.36267363591019,-72.05274252052965
06351,41.588496,-71.96448877777777
06353,41.45097,-72.13199
06354,41.737707666666665,-71.876287
06355,41.372312509308045,-71.98080790370054
06357,41.35259475,-72.21952375000001
06359,41.45396216666666,-71.864478
06360,41.55072139866032,-72.0979208466262
06365,41.50255059999999,-71.9990228
06371,41.32274607210862,-72.30513238177781
06374,41.668248500000004,-71.9192415
06375,41.396944500000004,-72.12437200000002
06378,41.384237160662124,-71.9048940846351
06379,41.400483900732794,-71.85673464950283
06382,41.47934054453722,-72.10977464392876
06385,41.37401349922629,-72.15137339549325
06401,41.3559145,-73.09339324999999
06403,41.446332921833225,-73.06531814332263
06405,41.29311985906248,-72.79214580305992
